,ClusterID,AverageTemperature,MaxTemperature,MinTemperature,TotalRainfall,officialnamesuburb,officialnamestate,lattitude,longtitude,clusterid
932,87417,18.46101676109589,38.541,-2.309,499.2999959,Piallaway,New South Wales,-31.13611843,150.5277367,87417
933,87418,17.23179035561644,37.275497,-1.1244999,651.1000011,North Tamworth,New South Wales,-31.0625836,150.928381,87418
934,87419,15.83280393260274,34.216,-3.784,666.20000164,Weabonga,New South Wales,-31.19346321,151.3039251,87419
935,87421,15.429799935342466,37.024998,-1.725,652.20000308,Yarrowitch,New South Wales,-31.19960935,152.0691279,87421
936,87422,12.735916743287673,32.060497,-2.3395,787.3000045699999,Werrikimbe,New South Wales,-31.25011705,152.2113416,87422
937,87423,17.829347260273973,36.3155,3.2155,814.40000509,Banda Banda,New South Wales,-31.19473803,152.4528639,87423
938,87424,18.36333948219178,35.426003,3.576,659.00000248,Gladstone (NSW),New South Wales,-31.01659868,152.9610956,87424
939,88320,19.091217004109588,40.255997,5.056,451.500001,Two Rocks,Western Australia,-31.48550862,115.6170545,88320
940,88321,18.866778632054796,40.548,2.448,433.20000002,Yanchep,Western Australia,-31.52545252,115.7381362,88321
941,88322,18.1507286230137,40.4255,2.3755,419.60000032,Morangup,Western Australia,-31.6403712,116.3280824,88322
942,88323,17.89538329369863,39.573498,0.4735,308.99999993,Irishtown (WA),Western Australia,-31.5980204,116.649416,88323
943,88324,18.42074787041096,39.8525,1.2525,285.20000233999997,Rossmore (WA),Western Australia,-31.40621105,116.7638299,88324
944,88325,18.513301475890408,39.4545,0.7045,300.70000224,Watercarrin,Western Australia,-31.44124358,117.2458203,88325
945,88326,18.171336776164384,38.6985,1.6984999,286.10000269,Tammin,Western Australia,-31.64153175,117.4863007,88326
946,88327,18.864952426027397,41.1255,0.92550004,238.50000087,Doodlakine,Western Australia,-31.52652712,117.8393279,88327
947,88328,18.42439837041096,41.4555,1.7055,302.10000028,Nokaning,Western Australia,-31.38229736,118.2070985,88328
948,88329,18.091270622465753,41.998,0.448,247.30000168,South Burracoppin,Western Australia,-31.58026283,118.6129409,88329
949,88330,18.437140437260275,42.364998,0.215,215.30000159,Moorine Rock,Western Australia,-31.35769262,119.1525401,88330
950,88332,18.239813656438358,41.0395,1.4395,223.90000272999998,Mount Palmer,Western Australia,-31.50088273,119.8486531,88332
951,88334,18.313242832054794,41.690998,0.39100003,260.89999978,Victoria Rock,Western Australia,-31.53731108,120.6913601,88334
952,88338,18.638591175068495,42.9935,2.0435,232.30000138,Widgiemooltha,Western Australia,-31.49206977,121.9543489,88338
953,88354,18.018749276712327,45.274,3.174,162.70000013,Mundrabilla,Western Australia,-31.62901273,127.7275183,88354
954,88356,17.733296016438356,45.1195,3.6195,133.60000059,Eucla,Western Australia,-31.60559323,128.467059,88356
955,88370,18.074925832876712,43.335003,1.9849999,210.6000004,Yumbarra,South Australia,-31.69722662,133.6298126,88370
956,88380,19.637450616438354,44.724503,2.7745001,274.3000011,Oakden Hills,South Australia,-31.67515433,137.1285552,88380
957,88383,20.980856838356164,45.226,3.826,249.10000123999998,Flinders Ranges,South Australia,-31.55100181,138.2634501,88383
958,88389,20.7000228369863,44.5,1.85,128.30000039,Mooleulooloo,South Australia,-31.60840821,140.5075944,88389
959,88393,19.759908927945204,42.8025,2.9025,185.40000004,Fowlers Gap,New South Wales,-31.36459253,141.6786543,88393
960,88401,20.838433975342465,43.248,2.148,258.1,Noona,New South Wales,-31.59259682,144.794477,88401
961,88403,20.27425134328767,42.7215,0.22150001,266.40000129,Cubba,New South Wales,-31.43872113,145.2594364,88403
962,88404,20.22637712739726,43.0735,1.5235,274.69999973,Cobar,New South Wales,-31.4828959,145.7927906,88404
963,88405,19.512047695342464,42.089,1.139,282.8999998,Canbelego,New South Wales,-31.51030449,146.2657566,88405
964,88406,19.35910454931507,42.776,0.376,291.30000019,Hermidale,New South Wales,-31.61130234,146.6292699,88406
965,88407,19.551769421369862,43.265,-0.585,284.10000185,Miandetta (NSW),New South Wales,-31.58653601,146.9215448,88407
966,88408,19.711416504657535,42.8435,-0.6565,319.09999769,Nyngan,New South Wales,-31.54465438,147.1731196,88408
967,88409,19.47283104931507,42.85,-0.65,384.20000298,Mumblebone Plain,New South Wales,-31.4972544,147.649513,88409
968,88410,19.232200268493152,41.669502,-0.9305,349.10000045,Beemunnel,New South Wales,-31.67655837,147.8547693,88410
969,88411,18.983754966849315,40.374,-0.526,357.8000008,Pine Clump,New South Wales,-31.4343198,148.1522086,88411
970,88412,18.764146066575343,39.052,-0.29799998,421.9000009,Curban,New South Wales,-31.52802427,148.5784364,88412
971,88413,16.810317590958903,36.2105,-0.3895,432.20000138,Gowang,New South Wales,-31.42598011,149.0743201,88413
972,88414,17.401639032876712,37.1985,-0.40150002,464.00000263,Mollyan,New South Wales,-31.58475603,149.2014572,88414
973,88415,16.77370561178082,36.658497,0.8085,529.10000202,Weetaliba,New South Wales,-31.63709871,149.5804034,88415
974,88416,13.33843616712329,34.9625,-3.2375,582.00000266,Blackville,New South Wales,-31.6299681,150.2527987,88416
975,88417,17.752209700547947,38.341,-0.759,611.80000129,Windy,New South Wales,-31.62470905,150.4055451,88417
976,88418,17.301694599452055,36.724,-0.276,573.7999984,Willow Tree,New South Wales,-31.63832573,150.7306264,88418
977,88419,13.097383433972603,30.8405,-2.6095,748.00000099,Pages Creek,New South Wales,-31.71155594,151.214475,88419
978,88420,12.537952183013697,31.2535,-2.1964998,827.20000393,Mernot,New South Wales,-31.68850369,151.5720814,88420
979,88421,15.19615729068493,34.784,-2.616,964.40000398,Cells River,New South Wales,-31.5809932,152.06289,88421
980,88422,15.8033733,34.8575,2.7075,856.10000027,Innes View,New South Wales,-31.59149192,152.3963562,88422
981,88423,15.505228595616439,37.855,0.105000004,1015.000013,Middle Brother,New South Wales,-31.69007883,152.710233,88423
982,88424,21.374668956164385,28.7,11.95,1114.40000146,Port Macquarie,New South Wales,-31.45519603,152.8935956,88424
983,88441,19.85970890410959,24.95,14.2,1065.90000186,Lord Howe Island,New South Wales,-31.55295471,159.0768689,88441
984,89320,19.026660967123288,30.1,10.0,457.09999980000003,Rottnest Island,Western Australia,-32.00634298,115.5126643,89320
985,89321,18.611313689041094,40.186,2.136,477.79999948,Glendalough,Western Australia,-31.91988044,115.8195175,89321
986,89322,16.90887881452055,37.5755,1.4254999,496.00000231,Canning Mills,Western Australia,-32.05746909,116.0958327,89322
987,89323,17.67003051561644,39.582,1.8820001,350.00000128,Woottating,Western Australia,-31.86800428,116.4435006,89323
988,89324,17.62129919753425,38.9455,0.8955,275.3000043,Burges,Western Australia,-31.83144275,116.7650056,89324
989,89325,17.74611228849315,38.709,0.759,277.90000065,Balkuling,Western Australia,-31.94970251,117.1601778,89325
990,89326,17.995737287123287,39.631,1.181,291.89999974,Mount Stirling,Western Australia,-31.873148,117.5190095,89326
991,89327,18.435037821369864,40.408,1.008,263.49999949,Bruce Rock,Western Australia,-31.84155752,118.1686466,89327
992,89328,17.92407217479452,40.757,1.107,235.50000198,Narembeen,Western Australia,-32.06164923,118.3948829,89328
993,89329,17.98278779150685,41.917,0.26700002,244.19999929,Muntadgin,Western Australia,-31.74692003,118.5732372,89329
994,89330,17.759824232054793,41.955997,0.506,199.30000049,West Holleton,Western Australia,-32.0219458,119.0090123,89330
995,89331,17.786782836438356,41.6895,-0.3605,216.70000018,South Yilgarn,Western Australia,-31.77954147,119.291101,89331
996,89332,17.647365957260277,41.228,-0.072000004,220.30000069,Parker Range,Western Australia,-31.84333211,119.78342,89332
997,89337,17.964886715068495,41.328503,1.7284999,244.5999996,Higginsville,Western Australia,-31.77375408,121.6435249,89337
998,89347,18.012599619178083,44.5195,4.2695,171.20000044,Caiguna,Western Australia,-32.05206993,125.1326163,89347
999,89350,17.890011410958902,44.6,3.9,228.80000235,Cocklebiddy,Western Australia,-31.76657546,126.1278378,89350
1000,89366,17.366223950684933,41.3545,5.8545003,301.50000102,Coorabie,South Australia,-31.81569942,132.1480965,89366
1001,89368,17.186677043835616,43.211502,2.9115,260.90000045,Penong,South Australia,-31.90284129,132.9113798,89368
1002,89370,17.420921180821917,42.702,3.552,215.60000073,Ceduna,South Australia,-32.04616908,133.6242776,89370
1003,89371,17.910404220547946,43.054,3.2540002,202.80000102,Maltee,South Australia,-32.02346393,133.9415818,89371
1004,89373,18.515420975342465,43.289,3.1890001,272.79999996,Pureba,South Australia,-32.0177943,134.4583806,89373
1005,89379,19.38641315342466,44.5455,2.3955,270.40000034,Lake Macfarlane,South Australia,-31.91893376,136.6932151,89379
1006,89382,19.641170327397262,45.267498,1.7175,285.60000055,Yadlamalka,South Australia,-31.92111882,137.9034734,89382
1007,89383,19.804940530136985,43.988003,3.438,257.20000018999997,Barndioota,South Australia,-31.85793331,138.1826647,89383
1008,89386,19.887491282191778,44.0145,3.5644999,202.9000005,Willippa,South Australia,-31.72822231,139.3193966,89386
1009,89391,20.13289362328767,43.445,2.745,165.1999988,Silverton (NSW),New South Wales,-31.76949013,141.1493839,89391
1010,89395,20.206892779452055,43.958,2.8079998,185.7000001,Little Topar,New South Wales,-31.73851681,142.3987723,89395
1011,89400,20.664631704383563,43.8695,2.2695,243.10000125,Bulla (NSW),New South Wales,-32.00852049,144.4730211,89400
1012,89403,20.189318403561643,42.4905,1.6405,283.2999984,Sandy Creek (Cobar - NSW),New South Wales,-31.91955842,145.4368029,89403
1013,89406,18.778877521643835,41.4845,-0.015500002,328.60000025,Babinda (NSW),New South Wales,-31.92564291,146.5085443,89406
1014,89407,19.02269880958904,43.0065,-1.1435,343.00000184,Honeybugle,New South Wales,-31.83533916,146.8800985,89407
1015,89408,19.213773053150685,43.4675,-1.2325001,358.19999974,Buddabadah,New South Wales,-31.95097464,147.1627087,89408
1016,89409,18.95756947041096,42.7435,-0.5065,373.09999725,Nevertire,New South Wales,-31.86230414,147.6431599,89409
1017,89410,18.653264851232876,41.7,-1.3,364.20000032,Gin Gin (NSW),New South Wales,-31.90083616,148.0915319,89410
1018,89411,19.568304767123287,27.15,11.1,732.39999968,Burroway,New South Wales,-32.05865837,148.326267,89411
1019,89412,17.734198912054794,38.5155,-1.1344999,465.30000059,Mogriguy,New South Wales,-32.07104283,148.6661654,89412
1020,89413,17.47321817479452,38.004,-0.796,499.40000567,Goonoo Forest,New South Wales,-32.01452583,148.8783641,89413
1021,89414,16.516994658356165,35.722,-0.22800002,532.2000030300001,Dunedoo,New South Wales,-32.03162428,149.303134,89414
1022,89415,15.60395534438356,35.49,-3.26,502.30000258,Uarbry,New South Wales,-32.03802184,149.7361715,89415
1023,89416,16.035539110958904,35.219498,1.5695,681.60000347,Cassilis (NSW),New South Wales,-31.96859537,150.0359563,89416
1024,89417,16.54178968547945,36.498,0.798,538.00000102,Kars Springs,New South Wales,-31.91947447,150.539948,89417
1025,89418,16.70475805369863,36.783,1.183,625.10000283,Middle Brook,New South Wales,-31.92326645,150.7925263,89418
1026,89419,15.332548094246574,35.191998,-4.058,564.90000223,Belltrees,New South Wales,-31.96970785,151.1222502,89419
1027,89420,12.203586958082193,29.5045,-1.2955,1080.59999938,Cobark,New South Wales,-31.91585041,151.6974448,89420
1028,89421,17.045236264657536,39.787,-0.763,463.7000013,Bindera,New South Wales,-32.0259903,151.8182358,89421
1029,89422,17.606817327945205,37.799503,-0.4005,515.2000043,Burrell Creek,New South Wales,-31.94826943,152.300408,89422
1030,89423,18.169147704109587,36.068,4.368,728.40000079,Johns River,New South Wales,-31.72829435,152.6993107,89423
1031,90321,18.755822290410958,39.87,3.8200002,548.50000226,Orelia,Western Australia,-32.23324267,115.8233296,90321
1032,90322,16.842992065753425,37.8135,2.1135,483.69999948,Roleystone,Western Australia,-32.12399754,116.08095,90322
1033,90323,17.13278785589041,39.057,0.20699999,311.90000085,Talbot West,Western Australia,-32.1269724,116.6888543,90323
1034,90324,17.672580900547946,39.5435,0.7935,293.5999997,Kokeby,Western Australia,-32.20573327,116.9814045,90324
1035,90325,17.98131966958904,39.205997,0.95600003,271.1000007,Morbinning,Western Australia,-32.11253957,117.172249,90325
1036,90326,17.67818381068493,39.204,1.9039999,328.89999972000004,Wamenusking,Western Australia,-32.13481267,117.5656445,90326
1037,90327,17.50093528821918,39.509,0.008999996,243.00000043,Babakin,Western Australia,-32.14297493,118.0420152,90327
1038,90328,17.820164522739727,39.869,1.019,253.30000005,Kondinin,Western Australia,-32.42923972,118.3226968,90328
1039,90329,17.277635749041096,40.5415,-0.4585,226.60000048,Karlgarin,Western Australia,-32.41800238,118.685856,90329
1040,90330,17.693447324383563,42.2475,-0.3525,220.70000233,Hyden,Western Australia,-32.41920031,119.1196035,90330
1041,90331,17.40616425068493,41.2975,0.047500003,220.10000104,Mount Holland,Western Australia,-32.12034027,119.5718517,90331
1042,90344,17.79544014520548,43.776,2.576,246.0000001,Balladonia,Western Australia,-32.25205846,124.1883926,90344
1043,90369,17.044446301369863,37.85,8.25,291.90000211,Charra,South Australia,-32.09747366,133.3316027,90369
1044,90370,17.108321893150684,38.15,8.15,251.30000125,Thevenard,South Australia,-32.14566062,133.6536315,90370
1045,90371,17.541310364383563,42.945503,3.3455,287.29999958,Smoky Bay,South Australia,-32.39662423,133.9870228,90371
1046,90372,17.69258064109589,42.626,2.826,231.49999965,Puntabie,South Australia,-32.23659822,134.1122782,90372
1047,90373,17.99403891780822,43.113,1.113,219.20000128,Pimbaacla,South Australia,-32.33934427,134.4526667,90373
1048,90374,18.24207389589041,42.7395,3.3395,254.20000149,Kondoolka,South Australia,-32.17097729,134.9744121,90374
1049,90376,18.039087519452053,42.991,0.89100003,278.70000015,Yardea,South Australia,-32.31195175,135.6411951,90376
1050,90381,19.141890010958903,44.926003,2.276,301.60000065,Pandurra,South Australia,-32.40981044,137.3674669,90381
1051,90382,19.266258210958906,44.862,3.162,312.20000284,Yarrah,South Australia,-32.13006056,137.6753402,90382
1052,90383,18.043446538630135,42.5715,1.4215,263.10000084,Willochra,South Australia,-32.21320663,138.2148954,90383
1053,90384,16.547143709589044,39.675503,0.72550005,256.70000138,Carrieton,South Australia,-32.4159648,138.514005,90384
1054,90386,18.29193946109589,42.894,0.644,212.20000094,Koonamore,South Australia,-32.21466886,139.2429849,90386
1055,90388,18.10336685260274,42.374,1.674,246.00000326,Florina Station,South Australia,-32.14980258,140.0051093,90388
1056,90389,18.616394789315066,42.8845,1.9345,220.89999828,Olary,South Australia,-32.2791463,140.3033591,90389
1057,90391,18.844447782465753,42.461,2.461,224.39999954,Cockburn,South Australia,-32.0738509,140.9929973,90391
1058,90392,19.329058139726026,43.35,2.0,210.80000095,Broken Hill,"New South Wales,South Australia",-32.32125149,141.5515026,90392
1059,90394,20.001443897260273,44.0825,2.0325,226.40000544,Sunset Strip (NSW),New South Wales,-32.27313414,142.3196507,90394
1060,90402,19.864955664657533,43.461,-0.18900001,351.9999998,Kulwin (NSW),New South Wales,-32.33167852,144.9154634,90402
1061,90405,18.787837953972602,41.408497,-0.8415,343.49999959,Nymagee,New South Wales,-32.13735332,146.0747898,90405
1062,90407,18.230301135616436,41.429,-0.020999998,345.90000274,Miamley,New South Wales,-32.40056147,146.9280602,90407
1063,90408,18.589113860273972,42.939003,-1.411,341.29999985,Tottenham (NSW),New South Wales,-32.26474203,147.250226,90408
1064,90409,18.517641255068494,42.189003,-0.711,334.80000029,Albert,New South Wales,-32.38476877,147.4768986,90409
1065,90410,18.18116297150685,41.089,-1.2609999,418.70000059,Narromine,New South Wales,-32.30167178,148.0982049,90410
1066,90411,18.008710818630135,39.991,-0.60899997,417.50000095,Rawsonville,New South Wales,-32.1566151,148.4661566,90411
1067,90412,17.36114518191781,38.7155,-2.0845,450.20000053,Dubbo,New South Wales,-32.27950032,148.6015731,90412
1068,90413,16.942147604931506,38.461,-1.2390001,512.90000434,Comobella,New South Wales,-32.37063748,148.97159,90413
1069,90414,17.829347260273973,36.3155,3.2155,814.40000509,Birriwa,New South Wales,-32.12363321,149.4789544,90414
1070,90415,16.290293362465754,36.4495,-0.00050000846,494.80000048,Munghorn,New South Wales,-32.38842727,149.8244852,90415
1071,90416,16.794384566027396,38.046,-0.75399995,558.29999947,Mogo (Mid-Western Regional - NSW),New South Wales,-32.26177952,150.0197694,90416
1072,90417,17.70517625068493,38.479,0.579,482.50000033,Giants Creek,New South Wales,-32.22492056,150.5419845,90417
1073,90418,17.334200949041097,38.25,0.1,668.6000015,Moobi,New South Wales,-32.07214378,150.7968084,90418
1074,90419,17.224710366575344,37.231,1.931,655.30000087,Glenbawn,New South Wales,-32.0735311,151.0168563,90419
1075,90420,16.30062685671233,37.248997,0.449,968.40000094,Mirannie,New South Wales,-32.3783086,151.372286,90420
1076,90421,17.96172015753425,40.3795,-0.07049999,552.39999972,Tabbil Creek,New South Wales,-32.42246502,151.7323596,90421
1077,90422,17.02068756438356,36.257,3.007,772.20000247,Markwell,New South Wales,-32.30628475,152.1745708,90422
1078,90423,16.4438907739726,39.613,2.263,798.20000243,Blueys Beach,New South Wales,-32.35031773,152.529807,90423
1079,91320,18.505896126027398,29.05,8.95,559.09999924,Falcon,Western Australia,-32.58246517,115.661461,91320
1080,91321,18.394190801369863,39.108498,2.8085,634.20000352,North Yunderup,Western Australia,-32.57392143,115.7920354,91321
1081,91322,16.75345871917808,37.3975,2.2475002,531.19999848,Whittaker,Western Australia,-32.55082169,116.044934,91322
1082,91323,16.940626423013697,38.6815,0.18149999,370.40000179,Wandering,Western Australia,-32.655012,116.6779349,91323
1083,91324,16.61871800739726,39.2945,0.34449998,343.50000253,Lol Gray,Western Australia,-32.7400958,117.0282285,91324
1084,91325,16.73532963178082,39.189003,0.98899996,318.00000012,East Pingelly,Western Australia,-32.51197418,117.3240587,91325
1085,91326,17.076182424931506,39.5285,-0.0715,291.60000139,Kirk Rock,Western Australia,-32.65304969,117.7651014,91326
1086,91328,17.187857174246577,39.633,-0.817,291.10000194,Jilakin,Western Australia,-32.69368847,118.433633,91328
1087,91331,17.32407432410959,41.804,-0.346,234.20000017,Holt Rock,Western Australia,-32.67046727,119.4382318,91331
1088,91337,17.684782780547945,41.745,1.2950001,290.59999935,Dundas (WA),Western Australia,-32.47357746,121.6821588,91337
1089,91372,17.753541784931507,41.728,3.628,299.30000239,Haslam,South Australia,-32.46118087,134.2218604,91372
1090,91373,17.63487421287671,42.4475,2.5975,249.80000042999998,Chilpenunda,South Australia,-32.59148352,134.5219968,91373
1091,91374,17.603535400273973,42.687,1.237,239.99999842,Poochera,South Australia,-32.70202839,134.8598838,91374
1092,91375,18.103266030136986,42.703503,2.9035,298.90000279,Gawler Ranges,South Australia,-32.587944,135.4195441,91375
1093,91377,17.838613230958902,42.87,0.52,357.90000089,Buckleboo,South Australia,-32.76456693,136.0187109,91377
1094,91379,17.923073408219178,42.114502,2.0645,321.80000028,Uno,South Australia,-32.78855177,136.578201,91379
1095,91380,17.69495799726027,42.318,2.668,300.40000064000003,Iron Knob,South Australia,-32.73968524,137.154545,91380
1096,91382,18.867909071232877,43.9305,3.3805,314.3999995,Wami Kata,South Australia,-32.44384261,137.8037213,91382
1097,91383,17.232850377260274,42.037,1.437,285.30000103,Wilmington,South Australia,-32.63736891,138.1276718,91383
1098,91384,16.266005800000002,38.906,0.656,279.30000023,Morchard,South Australia,-32.70836442,138.4690306,91384
1099,91385,17.40214511917808,41.054,1.204,261.10000075,Yalpara,South Australia,-32.49973761,138.8245377,91385
1100,91386,17.680787522739728,41.9425,0.7425,240.40000095,Yunta,South Australia,-32.51083038,139.2945618,91386
1101,91387,17.92679311479452,41.536,1.586,219.40000043999999,Grampus,South Australia,-32.7464123,139.7980521,91387
1102,91389,18.50536500219178,42.58,2.2800002,242.90000118,Mutooroo,South Australia,-32.56915706,140.5268424,91389
1103,91396,19.83313715890411,43.663002,2.463,261.29999825,Menindee,New South Wales,-32.44166147,142.7192136,91396
1104,91399,19.842331744657535,43.628,1.6279999,316.90000179000003,Ivanhoe (NSW),New South Wales,-32.69963157,144.1412773,91399
1105,91403,19.408520847945205,42.459,0.60899997,362.40000145,Irymple (NSW),New South Wales,-32.52232819,145.455165,91403
1106,91404,18.84720287260274,42.23,-0.17000002,353.89999974,Mount Hope (NSW),New South Wales,-32.76322323,145.9089033,91404
1107,91405,18.765739277534248,42.1805,-0.7695,336.30000149,Gilgunnia,New South Wales,-32.4420708,146.0718884,91405
1108,91406,17.878425975068495,41.101,-0.799,299.00000329,Eremerang,New South Wales,-32.62434688,146.3979639,91406
1109,91408,18.067216812054795,41.101997,-0.848,319.30000188,Boona Mount,New South Wales,-32.61706157,147.2596264,91408
1110,91409,18.080294315616438,41.293003,-1.407,343.40000198,Tullamore,New South Wales,-32.56302542,147.6080466,91409
1111,91410,17.995281949315068,41.151997,-1.2479999,434.20000183,Peak Hill (NSW),New South Wales,-32.71161873,148.0503328,91410
1112,91411,17.48376645287671,38.079002,0.929,450.79999828,Trewilga,New South Wales,-32.78723515,148.2307543,91411
1113,91412,16.258383393972604,37.194,-1.206,480.90000022,Yeoval,New South Wales,-32.76595712,148.6045261,91412
1114,91413,15.36073089369863,36.8,1.3,1005.60000355,Dripstone,New South Wales,-32.63882489,149.0218244,91413
1115,91414,14.944555729863014,35.4285,-2.5215,585.09999879,Grattai,New South Wales,-32.66787641,149.4952602,91414
1116,91415,14.948184113424656,36.479,-2.771,848.20000378,Frog Rock,New South Wales,-32.46897569,149.6812227,91415
1117,91416,18.504366696986303,40.017498,-0.3825,439.49999709,Coxs Creek,New South Wales,-32.7324165,150.1223706,91416
1118,91417,16.154575341643834,37.0405,-1.2595,452.59999803,Baerami Creek,New South Wales,-32.57417019,150.4933649,91417
1119,91418,16.575732835342468,38.037,1.187,544.90000463,Lemington,New South Wales,-32.4823185,150.9563348,91418
1120,91419,11.728883519057534,31.2295,-2.7205,644.50000212,Obanvale,New South Wales,-32.51455677,151.1597001,91419
1121,91420,16.993983116986303,37.866497,0.46649998,481.69999929,Berry Park,New South Wales,-32.74383041,151.6574719,91420
1122,91421,18.73166860767123,37.527,0.227,597.70000094,Ferodale,New South Wales,-32.71010849,151.8411874,91421
1123,91422,18.515365276712327,34.15,6.05,652.50000233,Nerong,New South Wales,-32.53171205,152.1768265,91422
1124,91423,19.82257415890411,26.95,11.8,785.59999785,Yagon,New South Wales,-32.44992618,152.4454612,91423
1125,92321,17.880468293150685,38.712498,2.6625,738.40000563,Lake Clifton,Western Australia,-32.84921549,115.7190766,92321
1126,92322,16.966236413972602,38.283,1.183,435.80000094,Nanga Brook,Western Australia,-32.85072614,116.0960269,92322
1127,92323,16.225610332054796,38.122498,1.0225,380.80000148,Crossman,Western Australia,-32.82182183,116.5990711,92323
1128,92324,16.528017395616438,38.0755,0.92550004,351.99999932000003,Minigin,Western Australia,-32.92434158,117.0529477,92324
1129,92325,16.494410055616438,39.6605,0.41050002,325.00000103,Wardering,Western Australia,-32.83480294,117.3077747,92325
1130,92326,16.510934907123286,39.0015,0.0014999956,325.9000007,Wickepin,Western Australia,-32.80562636,117.5284818,92326
1131,92327,16.337157609041096,39.465,0.515,360.3000025,North Kukerin,Western Australia,-33.10742801,118.0605107,92327
1132,92328,16.694617411232876,39.8475,-0.052500002,295.50000129,Neendaling,Western Australia,-33.10383008,118.3164177,92328
1133,92329,16.52743521178082,39.5605,-0.4395,315.10000193,Beenong,Western Australia,-33.03799281,118.6235311,92329
1134,92330,16.655975820273973,40.63,1.28,310.60000164,Mount Sheridan (WA),Western Australia,-32.8837696,119.2152045,92330
1135,92331,16.015882404657535,41.2505,-0.8995,238.60000204,Varley,Western Australia,-32.84779693,119.5612126,92331
1136,92333,16.265589104657533,41.106,0.356,259.00000057,Hatter Hill,Western Australia,-32.88526057,120.1324047,92333
1137,92335,16.868859389041095,41.3785,1.9784999,267.10000281,North Cascade,Western Australia,-32.93302057,120.871225,92335
1138,92341,16.4832673169863,40.919502,2.7695,260.59999883,Buraminya,Western Australia,-32.93358813,122.9004134,92341
1139,92372,16.97320465479452,40.669502,3.7195,353.80000367,Westall,South Australia,-32.89816302,134.095161,92372
1140,92373,16.88743295479452,43.3735,3.4735,296.0000011,Mortana,South Australia,-33.00950395,134.4614256,92373
1141,92374,17.151245754794523,42.510998,1.861,294.20000218,Karcultaby,South Australia,-32.94348091,134.9006281,92374
1142,92375,17.311238753424657,42.267498,2.1675,265.19999977,Wudinna,South Australia,-33.05786892,135.4683811,92375
1143,92376,17.42466245068493,41.974,2.274,279.59999984,Kyancutta,South Australia,-33.12440941,135.6358492,92376
1144,92377,17.01127534438356,41.857,1.857,302.3000004,Pinkawillinie,South Australia,-32.97351074,135.8864373,92377
1145,92378,16.614507014520548,41.6155,1.5155001,306.80000067000003,Kimba,South Australia,-33.13565631,136.4121513,92378
1146,92379,17.09095891917808,42.935,1.885,357.40000044,Lake Gilles,South Australia,-32.94129691,136.7443831,92379
1147,92380,17.470140175342465,42.5305,2.4305,348.60000122,Cultana,South Australia,-32.8704894,137.1891759,92380
1148,92381,17.82312353013699,44.315998,2.016,354.19999773,False Bay,South Australia,-32.95134447,137.6183722,92381
1149,92382,17.853692928767124,37.8,8.6,421.60000233,Baroota,South Australia,-32.89940354,138.0165251,92382
1150,92383,15.373994306575343,39.5065,0.25649995,531.50000239,Bangor (SA),South Australia,-32.9499331,138.1600513,92383
1151,92384,14.350806041917808,36.643497,-1.5065,277.90000013,Appila,South Australia,-33.04888001,138.3879266,92384
1152,92385,14.876574454794522,37.4165,-0.9835,297.10000275,Ucolta,South Australia,-32.99460435,138.9584491,92385
1153,92386,16.519595588767125,40.241,1.6409999,246.90000037,Nackara,South Australia,-32.81681621,139.2276317,92386
1154,92392,19.244955879726028,44.1235,1.3735,251.50000114,Scotia,"New South Wales,South Australia",-33.15014721,141.4889344,92392
1155,92395,19.308345961095892,43.7085,1.7585001,265.2000008,Moorara,New South Wales,-33.0288348,142.6531518,92395
1156,92397,19.188381903287674,43.278,1.578,283.70000015,Pan Ban,New South Wales,-33.0497616,143.208516,92397
1157,92403,18.85524329890411,42.963,0.263,337.70000099,Roto,New South Wales,-32.99185194,145.3525964,92403
1158,92406,18.399465873150685,41.8545,-1.0955,347.40000195,Euabalong West,New South Wales,-33.05684598,146.3951301,92406
1159,92407,18.28631861150685,41.815,-0.98499995,357.00000066,Condobolin,New South Wales,-32.90035479,147.0081897,92407
1160,92408,18.16231039506849,41.141502,0.19150001,321.59999901,Derriwong,New South Wales,-33.10092391,147.3519537,92408
1161,92409,18.730410309589043,34.2215,5.5715,678.80000376,Trundle,New South Wales,-32.87114828,147.7106832,92409
1162,92410,17.204582022465754,40.1915,-1.6085,417.69999968,Goonumbla,New South Wales,-32.93744632,148.0602306,92410
1163,92411,16.993983116986303,37.866497,0.46649998,481.69999929,Alectown,New South Wales,-32.91425516,148.2680207,92411
1164,92412,14.790555915616437,37.287,-2.613,765.40000514,Bocobra,New South Wales,-33.10172827,148.5361884,92412
1165,92413,18.844734389041097,38.2145,6.2145,952.20000809,Euchareena,New South Wales,-32.94367742,149.1187314,92413
1166,92414,12.870274093972604,32.747498,-4.1525,625.20000222,Ophir,New South Wales,-33.13679567,149.2458955,92414
1167,92415,11.790246625999998,33.771,-3.879,551.30000216,Sofala,New South Wales,-33.06318267,149.6963435,92415
1168,92416,15.102532184109588,36.108,-1.642,568.90000467,Upper Nile,New South Wales,-32.96150117,150.2555946,92416
1169,92417,15.228573220547945,35.8525,-1.2975,887.30000288,Wirraba,New South Wales,-33.11339335,150.5083625,92417
1170,92418,16.990579744657534,39.538002,-0.762,625.1000021,Mellong,New South Wales,-33.11079676,150.7412796,92418
1171,92419,16.31499006630137,38.9685,0.0185,622.89999994,Ellalong,New South Wales,-32.93162218,151.3158496,92419
